1606256100000,19028.36000000,19046.96000000,18980.83000000,19046.96000000,431.48030100,1606256999999,8202553.13113635,16702,258.07027900,4906303.01352658,0
1606257000000,19046.96000000,19103.33000000,19014.98000000,19046.84000000,386.34943600,1606257899999,7362900.60612301,16045,181.69218400,3463545.11248659,0
1606257900000,19046.84000000,19130.00000000,19044.44000000,19123.23000000,351.34250900,1606258799999,6704842.41751227,15094,181.79566400,3469538.98777331,0
1606258800000,19123.23000000,19185.00000000,19104.21000000,19153.40000000,796.07495600,1606259699999,15240784.35780509,15439,365.47262800,6997449.73887622,0
1606259700000,19153.41000000,19188.39000000,19113.58000000,19116.22000000,583.09709200,1606260599999,11166387.03401592,13760,281.41799200,5389412.99362156,0
1606260600000,19116.23000000,19129.58000000,19082.53000000,19098.08000000,527.44148800,1606261499999,10076722.22187995,11243,275.80162800,5268825.00436339,0
1606261500000,19098.08000000,19190.00000000,19098.07000000,19160.01000000,676.96702700,1606262399999,12956793.25382736,13407,404.06763400,7732312.27785539,0
1606262400000,19160.00000000,19217.58000000,19133.77000000,19154.43000000,802.92333200,1606263299999,15404558.37450050,16784,392.02336600,7521711.27655997,0
1606263300000,19154.06000000,19178.55000000,19090.19000000,19141.03000000,582.18164900,1606264199999,11144398.85078197,15527,261.60535600,5008313.12478608,0
1606264200000,19141.04000000,19209.99000000,19140.07000000,19193.99000000,600.15301000,1606265099999,11516201.89765350,14330,301.94967200,5794273.62578552,0
1606265100000,19194.00000000,19218.00000000,19149.72000000,19161.74000000,561.36556900,1606265999999,10763051.35100385,12054,245.65257500,4710427.69235275,0
1606266000000,19161.74000000,19218.12000000,19153.19000000,19200.00000000,548.75664600,1606266899999,10529587.78372829,14123,266.13691500,5106846.10009974,0
1606266900000,19199.99000000,19200.00000000,19150.00000000,19179.93000000,489.46923600,1606267799999,9383380.33556062,10514,219.24058300,4202559.55140576,0
1606267800000,19179.94000000,19179.94000000,19065.29000000,19098.92000000,787.49821700,1606268699999,15057041.54871973,16263,292.18847600,5583395.14446475,0
1606268700000,19098.92000000,19127.38000000,19077.08000000,19099.63000000,556.13603100,1606269599999,10623453.39718921,11765,305.29521000,5831526.82837560,0
1606269600000,19099.63000000,19099.63000000,19033.18000000,19065.11000000,712.58842000,1606270499999,13578770.63207125,15657,344.35365000,6561279.55612423,0
1606270500000,19065.12000000,19093.55000000,18981.99000000,19006.17000000,889.00299800,1606271399999,16917200.94560429,16921,408.58107400,7777770.83177833,0
